,number,provisional_desig,year,obs
1203033,117,,2008,G96
1203034,117,,2008,G96
1203035,117,,2008,G96
1203036,117,,2008,G96
1203052,117,,2008,G96
1203053,117,,2008,G96
1203054,117,,2008,G96
1203073,117,,2008,703
1203074,117,,2008,703
1203075,117,,2008,703
1203076,117,,2008,703
1203118,117,,2008,G96
1203119,117,,2008,G96
1203120,117,,2008,G96
1203121,117,,2008,G96
1203170,117,,2008,G96
1203171,117,,2008,G96
1203172,117,,2008,G96
1203173,117,,2008,G96
1203191,117,,2009,G96
1203192,117,,2009,G96
1203193,117,,2009,G96
1203194,117,,2009,G96
1203230,117,,2011,703
1203231,117,,2011,703
1203232,117,,2011,703
1203235,117,,2011,G96
1203236,117,,2011,G96
1203237,117,,2011,G96
1203242,117,,2011,703
1203243,117,,2011,703
1203244,117,,2011,703
1203245,117,,2011,703
1203265,117,,2011,703
1203266,117,,2011,703
1203267,117,,2011,703
1203268,117,,2011,703
1203329,117,,2012,703
1203330,117,,2012,703
1203331,117,,2012,703
1203332,117,,2012,703
1203356,117,,2012,703
1203357,117,,2012,703
1203358,117,,2012,703
1203359,117,,2012,703
1203360,117,,2012,703
1203361,117,,2012,703
1203362,117,,2012,703
1203363,117,,2012,703
1203459,117,,2012,G96
1203460,117,,2012,G96
1203461,117,,2012,G96
1203462,117,,2012,G96
1203600,117,,2012,703
1203601,117,,2012,703
1203602,117,,2012,703
1203603,117,,2012,703
1208967,118,,2008,G96
1208968,118,,2008,G96
1208969,118,,2008,G96
1208970,118,,2008,G96
1209009,118,,2009,703
1209010,118,,2009,703
1209011,118,,2009,703
1210263,118,,2011,G96
1210264,118,,2011,G96
1210265,118,,2011,G96
1210266,118,,2011,G96
1212699,119,,2005,703
1212700,119,,2005,703
1212701,119,,2005,703
1212702,119,,2005,703
1212758,119,,2005,G96
1212759,119,,2005,G96
1212760,119,,2005,G96
1212791,119,,2006,G96
1212792,119,,2006,G96
1212793,119,,2006,G96
1212794,119,,2006,G96
1212836,119,,2006,G96
1212837,119,,2006,G96
1212838,119,,2006,G96
1212839,119,,2006,G96
1212899,119,,2006,G96
1212900,119,,2006,G96
1212901,119,,2006,G96
1212902,119,,2006,G96
1215665,120,,2012,G96
1215666,120,,2012,G96
1215667,120,,2012,G96
1215668,120,,2012,G96
1215681,120,,2012,G96
1215682,120,,2012,G96
1215683,120,,2012,G96
1215684,120,,2012,G96
1215685,120,,2012,G96
1216159,121,,2005,703
1216160,121,,2005,703
1216161,121,,2005,703
1216162,121,,2005,703
1216195,121,,2005,703
1216196,121,,2005,703
1216197,121,,2005,703
1216198,121,,2005,703
1216213,121,,2005,703
1216214,121,,2005,703
1216215,121,,2005,703
1216216,121,,2005,703
1216252,121,,2005,703
1216253,121,,2005,703
1216254,121,,2005,703
1216255,121,,2005,703
1219256,123,,2012,G96
1219257,123,,2012,G96
1219258,123,,2012,G96
1219259,123,,2012,G96
1219309,123,,2012,703
1219310,123,,2012,703
1219311,123,,2012,703
1219312,123,,2012,703
1221792,124,,2008,703
1221793,124,,2008,703
1221794,124,,2008,703
1221795,124,,2008,703
1221851,124,,2008,703
1221852,124,,2008,703
1221853,124,,2008,703
1221897,124,,2008,703
1221898,124,,2008,703
1221899,124,,2008,703
1221909,124,,2008,703
1221910,124,,2008,703
1221911,124,,2008,703
1221912,124,,2008,703
1221918,124,,2008,703
1221919,124,,2008,703
1221920,124,,2008,703
1221921,124,,2008,703
1221922,124,,2008,G96
1221923,124,,2008,G96
1221924,124,,2008,G96
1221925,124,,2008,G96
1224565,125,,2007,G96
1224566,125,,2007,G96
1224567,125,,2007,G96
1224568,125,,2007,G96
1224578,125,,2007,703
1224579,125,,2007,703
1224580,125,,2007,703
1224581,125,,2007,703
1224613,125,,2007,703
1224614,125,,2007,703
1224615,125,,2007,703
1224616,125,,2007,703
1224617,125,,2007,703
1224618,125,,2007,703
1224619,125,,2007,703
1224620,125,,2007,703
1224645,125,,2007,703
1224646,125,,2007,703
1224647,125,,2007,703
1224648,125,,2007,703
1224654,125,,2007,703
1224655,125,,2007,703
1224656,125,,2007,703
1224657,125,,2007,703
1224682,125,,2007,703
1224683,125,,2007,703
1224684,125,,2007,703
1224685,125,,2007,703
1227430,127,,2009,703
1227431,127,,2009,703
1227432,127,,2009,703
1227433,127,,2009,703
1227776,127,,2009,703
1227777,127,,2009,703
1227778,127,,2009,703
1227779,127,,2009,703
1227922,127,,2010,G96
1227923,127,,2010,G96
1227924,127,,2010,G96
1227925,127,,2010,G96
1228698,128,,2006,703
1228699,128,,2006,703
1228700,128,,2006,703
1228701,128,,2006,703
1228727,128,,2006,703
1228728,128,,2006,703
1228729,128,,2006,703
1228730,128,,2006,703
1228731,128,,2006,703
1228732,128,,2006,703
1228733,128,,2006,703
1228734,128,,2006,703
1228737,128,,2006,G96
1228738,128,,2006,G96
1228739,128,,2006,G96
1228740,128,,2006,G96
1228750,128,,2006,G96
1228751,128,,2006,G96
1228752,128,,2006,G96
1228753,128,,2006,G96
1228759,128,,2006,703
1228760,128,,2006,703
1228761,128,,2006,703
1228762,128,,2006,703
1228765,128,,2006,G96
1228766,128,,2006,G96
1228767,128,,2006,G96
1228768,128,,2006,G96
1228780,128,,2006,G96
1228781,128,,2006,G96
1228782,128,,2006,G96
1228783,128,,2006,G96
1228784,128,,2006,703
1228785,128,,2006,703
1228786,128,,2006,703
1228787,128,,2006,703
1228788,128,,2007,703
1228789,128,,2007,G96
1228790,128,,2007,703
1228791,128,,2007,G96
1228792,128,,2007,G96
1228793,128,,2007,703
1228794,128,,2007,G96
1228795,128,,2007,703
1228796,128,,2007,G96
1228797,128,,2007,G96
1228798,128,,2007,G96
1228799,128,,2007,G96
1228800,128,,2007,703
1228801,128,,2007,703
1228802,128,,2007,703
1228803,128,,2007,703
1228804,128,,2007,G96
1228805,128,,2007,G96
1228806,128,,2007,G96
1228807,128,,2007,G96
1228930,128,,2008,G96
1228931,128,,2008,G96
1228932,128,,2008,G96
1228933,128,,2008,G96
1229882,129,,2005,703
1229883,129,,2005,703
1229884,129,,2005,703
1229885,129,,2005,703
1229893,129,,2006,703
1229894,129,,2006,703
1229895,129,,2006,703
1229896,129,,2006,703
1229911,129,,2006,703
1229912,129,,2006,703
1229913,129,,2006,703
1229949,129,,2006,703
1229950,129,,2006,703
1229951,129,,2006,703
1229952,129,,2006,703
1229953,129,,2006,703
1229954,129,,2006,703
1229955,129,,2006,703
1229967,129,,2006,703
1229968,129,,2006,703
1229969,129,,2006,703
1229970,129,,2006,703
1229971,129,,2010,G96
1229972,129,,2010,G96
1229973,129,,2010,G96
1229974,129,,2010,G96
1229975,129,,2010,G96
1229976,129,,2010,G96
1229977,129,,2010,G96
1229978,129,,2010,G96
1229979,129,,2011,G96
1229980,129,,2011,G96
1229981,129,,2011,G96
1229982,129,,2011,G96
1229986,129,,2012,G96
1229987,129,,2012,G96
1229988,129,,2012,G96
1229989,129,,2012,G96
1230613,130,,2006,G96
1230614,130,,2006,G96
1230615,130,,2006,G96
1230622,130,,2010,G96
1230623,130,,2010,G96
1230624,130,,2010,G96
1230625,130,,2010,G96
1230982,130,,2011,703
1230983,130,,2011,703
1230984,130,,2011,703
1230985,130,,2011,703
1231986,131,,2011,703
1231987,131,,2011,703
1231988,131,,2011,703
1231989,131,,2011,703
1232018,131,,2011,703
1232019,131,,2011,703
1232020,131,,2011,703
1232021,131,,2011,703
1232075,131,,2011,703
1232076,131,,2011,703
1232077,131,,2011,703
1232078,131,,2011,703
1232095,131,,2011,703
1232096,131,,2011,703
1232097,131,,2011,703
1232098,131,,2011,703
1232158,131,,2011,G96
1232159,131,,2011,G96
1232160,131,,2011,G96
1232161,131,,2011,G96
1232599,132,,2005,703
1232600,132,,2005,703
1232601,132,,2005,703
1232602,132,,2005,703
1232617,132,,2005,703
1232618,132,,2005,703
1232619,132,,2005,703
1232620,132,,2005,703
1232625,132,,2005,703
1232626,132,,2005,703
1232627,132,,2005,703
1232628,132,,2005,703
1232641,132,,2005,703
1232642,132,,2005,703
1232643,132,,2005,703
1232644,132,,2005,703
1232652,132,,2006,703
1232653,132,,2006,703
1232654,132,,2006,703
1232655,132,,2006,703
1232662,132,,2006,703
1232663,132,,2006,703
1232664,132,,2006,703
1232665,132,,2006,703
1232666,132,,2007,G96
1232667,132,,2007,G96
1232668,132,,2007,G96
1232669,132,,2007,G96
1235402,136,,2007,703
1235403,136,,2007,703
1235404,136,,2007,703
1235405,136,,2007,703
1235413,136,,2007,703
1235414,136,,2007,703
1235415,136,,2007,703
1235416,136,,2007,703
1235444,136,,2007,703
1235445,136,,2007,703
1235446,136,,2007,703
1235447,136,,2007,703
1235465,136,,2007,G96
1235466,136,,2007,G96
1235467,136,,2007,G96
1235468,136,,2007,G96
1235490,136,,2008,703
1235491,136,,2008,703
1235492,136,,2008,703
1235493,136,,2008,703
1236095,137,,2010,G96
1236096,137,,2010,G96
1236097,137,,2010,G96
1236098,137,,2010,G96
1236099,137,,2010,G96
1236170,137,,2011,G96
1236171,137,,2011,G96
1236172,137,,2011,G96
1236173,137,,2011,G96
1236174,137,,2011,G96
1236175,137,,2011,G96
1236176,137,,2011,G96
1236177,137,,2011,G96
1237202,138,,2005,G96
1237203,138,,2005,G96
1237204,138,,2005,G96
1237205,138,,2005,G96
1237206,138,,2005,G96
1237207,138,,2005,G96
1237208,138,,2005,G96
1237212,138,,2005,G96
1237213,138,,2005,G96
1237214,138,,2005,G96
1237215,138,,2005,G96
1237223,138,,2006,G96
1237224,138,,2006,G96
1237225,138,,2006,G96
1237226,138,,2006,G96
1237378,139,,2007,G96
1237379,139,,2007,G96
1237380,139,,2007,G96
1237381,139,,2007,G96
1237409,139,,2007,703
1237410,139,,2007,703
1237411,139,,2007,703
1237412,139,,2007,703
1237445,139,,2007,703
1237446,139,,2007,703
1237447,139,,2007,703
1237448,139,,2007,703
1237473,139,,2007,703
1237474,139,,2007,703
1237475,139,,2007,703
1237476,139,,2007,703
1237478,139,,2007,G96
1237479,139,,2007,G96
1237480,139,,2007,G96
1237481,139,,2007,G96
1237514,139,,2008,703
1237515,139,,2008,703
1237516,139,,2008,703
1237517,139,,2008,703
1237518,139,,2008,703
1237519,139,,2008,703
1237520,139,,2008,703
1237521,139,,2008,703
1240060,143,,2005,G96
1240061,143,,2005,G96
1240062,143,,2005,G96
1240063,143,,2005,G96
1240064,143,,2006,G96
1240065,143,,2006,G96
1240066,143,,2006,G96
1240067,143,,2006,G96
1240083,143,,2007,G96
1240084,143,,2007,G96
1240085,143,,2007,G96
1240086,143,,2007,G96
1240127,143,,2008,703
1240128,143,,2008,703
1240129,143,,2008,703
1240130,143,,2008,703
1240141,143,,2009,703
1240142,143,,2009,703
1240143,143,,2009,703
1240144,143,,2009,703
1240162,143,,2009,G96
1240163,143,,2009,G96
1240164,143,,2009,G96
1240165,143,,2009,G96
1240170,143,,2009,703
1240171,143,,2009,703
1240172,143,,2009,703
1240173,143,,2009,703
1240204,143,,2009,703
1240205,143,,2009,703
1240206,143,,2009,703
1240207,143,,2009,703
1240299,143,,2009,703
1240300,143,,2009,703
1240301,143,,2009,703
1240302,143,,2009,703
1240325,143,,2010,G96
1240326,143,,2010,G96
1240327,143,,2010,G96
1240328,143,,2010,G96
1240337,143,,2010,G96
1240338,143,,2010,G96
1240339,143,,2010,G96
1240369,143,,2012,G96
1240370,143,,2012,G96
1240371,143,,2012,G96
1240372,143,,2012,G96
1241516,144,,2008,703
1241517,144,,2008,703
1241518,144,,2008,703
1241519,144,,2008,703
1241529,144,,2008,G96
1241530,144,,2008,G96
1241531,144,,2008,G96
1241532,144,,2008,G96
1241666,144,,2008,G96
1241667,144,,2008,G96
1241668,144,,2008,G96
1241669,144,,2008,G96
1241732,144,,2008,703
1241733,144,,2008,703
1241734,144,,2008,703
1241735,144,,2008,703
1247240,145,,2009,703
1247241,145,,2009,703
1247242,145,,2009,703
1247243,145,,2009,703
1247251,145,,2009,703
1247252,145,,2009,703
1247253,145,,2009,703
1247254,145,,2009,703
1247269,145,,2010,703
1247270,145,,2010,703
1247271,145,,2010,703
1247272,145,,2010,703
1248539,148,,2007,703
1248540,148,,2007,703
1248541,148,,2007,703
1248542,148,,2007,703
1248550,148,,2007,703
1248552,148,,2007,703
1248553,148,,2007,703
1248554,148,,2007,703
1248556,148,,2007,703
1248557,148,,2007,703
1248558,148,,2007,703
1248559,148,,2007,703
1248572,148,,2008,G96
1248573,148,,2008,G96
1248574,148,,2008,G96
1248575,148,,2008,G96
1248842,149,,2010,703
1248843,149,,2010,703
1248844,149,,2010,703
1248845,149,,2010,703
1248876,149,,2010,703
1248877,149,,2010,703
1248878,149,,2010,703
1248879,149,,2010,703
1248894,149,,2010,703
1248895,149,,2010,703
1248896,149,,2010,703
1248897,149,,2010,703
1249487,150,,2007,703
1249488,150,,2007,703
1249489,150,,2007,703
1249490,150,,2007,703
1249499,150,,2007,G96
1249500,150,,2007,G96
1249501,150,,2007,G96
1249502,150,,2007,G96
1251283,152,,2011,703
1251284,152,,2011,703
1251285,152,,2011,703
1251286,152,,2011,703
1251293,152,,2011,703
1251294,152,,2011,703
1251296,152,,2011,703
1251297,152,,2011,703
1251395,152,,2012,703
1251396,152,,2012,703
1251397,152,,2012,703
1251398,152,,2012,703
1251473,152,,2012,703
1251474,152,,2012,703
1251475,152,,2012,703
1251476,152,,2012,703
1251477,152,,2012,G96
1251478,152,,2012,G96
1251479,152,,2012,G96
1251480,152,,2012,G96
1251489,152,,2012,G96
1251490,152,,2012,G96
1251491,152,,2012,G96
1251492,152,,2012,G96
1251509,152,,2012,703
1251510,152,,2012,703
1251511,152,,2012,703
1251512,152,,2012,703
1251526,152,,2012,G96
1251528,152,,2012,G96
1251529,152,,2012,G96
1251530,152,,2012,G96
1259509,156,,2007,G96
1259510,156,,2007,G96
1259511,156,,2007,G96
1259512,156,,2007,G96
1259514,156,,2007,703
1259515,156,,2007,703
1259516,156,,2007,703
1259517,156,,2007,703
1259518,156,,2007,703
1259519,156,,2007,703
1259520,156,,2007,703
1259521,156,,2007,703
1259522,156,,2008,703
1259523,156,,2008,703
1259524,156,,2008,703
1259525,156,,2008,703
1262265,157,,2009,703
1262266,157,,2009,703
1262267,157,,2009,703
1262268,157,,2009,703
1262329,157,,2009,703
1262330,157,,2009,703
1262331,157,,2009,703
1262332,157,,2009,703
1262413,157,,2009,703
1262414,157,,2009,703
1262415,157,,2009,703
1262416,157,,2009,703
1262476,157,,2009,703
1262477,157,,2009,703
1262478,157,,2009,703
1262479,157,,2009,703
1262746,157,,2009,703
1262747,157,,2009,703
1262748,157,,2009,703
1263755,158,,2005,G96
1263756,158,,2005,G96
1263757,158,,2005,G96
1263758,158,,2005,G96
1263759,158,,2006,703
1263760,158,,2006,703
1263761,158,,2006,703
1263762,158,,2006,703
1263803,158,,2006,G96
1263804,158,,2006,G96
1263805,158,,2006,G96
1263806,158,,2006,G96
1263811,158,,2006,G96
1263812,158,,2006,G96
1263813,158,,2006,G96
1263814,158,,2006,G96
1263821,158,,2007,G96
1263822,158,,2007,G96
1263823,158,,2007,G96
1263824,158,,2007,G96
1263825,158,,2007,G96
1263826,158,,2007,G96
1263827,158,,2007,G96
1263828,158,,2007,G96
1263894,158,,2008,G96
1263895,158,,2008,G96
1263896,158,,2008,G96
1263897,158,,2008,G96
1263907,158,,2008,G96
1263908,158,,2008,G96
1263909,158,,2008,G96
1263910,158,,2008,G96
1263915,158,,2008,G96
1263916,158,,2008,G96
1263917,158,,2008,G96
1263925,158,,2009,G96
1263926,158,,2009,G96
1263927,158,,2009,G96
1264007,158,,2011,703
1264008,158,,2011,703
1264009,158,,2011,703
1264049,158,,2012,703
1264050,158,,2012,703
1264051,158,,2012,703
1264052,158,,2012,703
1264072,158,,2012,703
1264073,158,,2012,703
1264074,158,,2012,703
1264075,158,,2012,703
1264080,158,,2012,G96
1264081,158,,2012,G96
1264082,158,,2012,G96
1264083,158,,2012,G96
1264882,159,,2005,703
1264883,159,,2005,703
1264884,159,,2005,703
1264885,159,,2005,703
1264886,159,,2005,703
1264887,159,,2005,703
1264888,159,,2005,703
1265816,160,,2012,703
1265817,160,,2012,703
1265818,160,,2012,703
1265819,160,,2012,703
1265904,160,,2012,703
1265905,160,,2012,703
1265906,160,,2012,703
1265907,160,,2012,703
1266010,160,,2012,703
1266012,160,,2012,703
1266014,160,,2012,703
1266114,160,,2012,703
1266115,160,,2012,703
1266116,160,,2012,703
1266117,160,,2012,703
1266198,160,,2012,703
1266199,160,,2012,703
1266200,160,,2012,703
1266201,160,,2012,703
1266255,160,,2012,703
1266256,160,,2012,703
1266257,160,,2012,703
1266258,160,,2012,703
1268250,162,,2006,703
1268251,162,,2006,703
1268252,162,,2006,703
1268253,162,,2006,703
1268254,162,,2006,703
1268255,162,,2006,703
1268256,162,,2006,703
1268257,162,,2006,703
1268261,162,,2007,703
1268262,162,,2007,703
1268263,162,,2007,703
1268264,162,,2007,703
1268371,162,,2011,703
1268372,162,,2011,703
1268373,162,,2011,703
1268374,162,,2011,703
1268380,162,,2011,703
1268381,162,,2011,703
1268382,162,,2011,703
1268383,162,,2011,703
1268430,162,,2011,703
1268431,162,,2011,703
1268432,162,,2011,703
1268433,162,,2011,703
1268434,162,,2011,703
1268435,162,,2011,703
1268436,162,,2011,703
1268437,162,,2011,703
1268451,162,,2012,G96
1268452,162,,2012,G96
1268453,162,,2012,G96
1268454,162,,2012,G96
1270576,163,,2005,703
1270578,163,,2005,703
1270579,163,,2005,703
1270581,163,,2005,703
1270903,164,,2005,703
1270904,164,,2005,703
1270905,164,,2005,703
1270906,164,,2005,703
1270933,164,,2005,703
1270934,164,,2005,703
1270935,164,,2005,703
1270936,164,,2005,703
1270951,164,,2005,703
1270952,164,,2005,703
1270953,164,,2005,703
1270954,164,,2005,703
1270983,164,,2005,703
1270984,164,,2005,703
1270985,164,,2005,703
1270986,164,,2005,703
1270987,164,,2005,703
1270988,164,,2005,703
1270989,164,,2005,703
1270990,164,,2005,703
1270991,164,,2005,G96
1270992,164,,2005,G96
1271051,164,,2011,703
1271052,164,,2011,703
1271053,164,,2011,703
1271054,164,,2011,703
1271102,164,,2011,703
1271103,164,,2011,703
1271104,164,,2011,703
1271105,164,,2011,703
1271301,164,,2012,703
1271302,164,,2012,703
1271306,164,,2012,703
1271307,164,,2012,703
1271452,164,,2012,703
1271453,164,,2012,703
1271454,164,,2012,703
1271455,164,,2012,703
1271502,164,,2012,703
1271503,164,,2012,703
1271504,164,,2012,703
1271505,164,,2012,703
1271546,164,,2012,703
1271547,164,,2012,703
1271548,164,,2012,703
1271549,164,,2012,703
1271550,164,,2012,G96
1271551,164,,2012,G96
1271552,164,,2012,G96
1271553,164,,2012,G96
1271690,164,,2012,703
1271691,164,,2012,703
1271692,164,,2012,703
1271693,164,,2012,703
1271704,164,,2012,703
1271705,164,,2012,703
1271706,164,,2012,703
1271707,164,,2012,703
1272906,168,,2005,703
1272907,168,,2005,703
1272908,168,,2005,703
1272909,168,,2005,703
1272966,168,,2005,703
1272967,168,,2005,703
1272968,168,,2005,703
1272969,168,,2005,703
1272970,168,,2005,703
1272971,168,,2005,703
1272972,168,,2005,703
1272973,168,,2005,703
1272995,168,,2005,703
1272996,168,,2005,703
1272997,168,,2005,703
1272998,168,,2005,703
1273027,168,,2006,703
1273028,168,,2006,703
1273029,168,,2006,703
1273030,168,,2006,703
1276909,169,,2006,703
1276910,169,,2006,703
1276911,169,,2006,703
1276912,169,,2006,703
1276913,169,,2006,703
1276914,169,,2006,703
1276915,169,,2006,703
1276955,169,,2006,703
1276957,169,,2006,703
1276959,169,,2006,703
1276960,169,,2006,703
1276962,169,,2006,G96
1276963,169,,2006,G96
1276964,169,,2006,G96
1276965,169,,2006,G96
1276972,169,,2006,G96
1276973,169,,2006,G96
1276974,169,,2006,G96
1276975,169,,2006,G96
1276979,169,,2006,G96
1276980,169,,2006,G96
1276981,169,,2006,G96
1276982,169,,2006,G96
1277010,169,,2009,703
1277011,169,,2009,703
1277012,169,,2009,703
1277023,169,,2009,703
1277024,169,,2009,703
1277025,169,,2009,703
1277026,169,,2009,703
1277044,169,,2009,G96
1277045,169,,2009,G96
1277046,169,,2009,G96
1277047,169,,2009,G96
1277214,169,,2010,703
1277215,169,,2010,703
1277217,169,,2010,703
1277410,169,,2010,703
1277411,169,,2010,703
1277412,169,,2010,703
1277413,169,,2010,703
1277722,170,K05M010,2005,G96
1277723,170,K05M010,2005,G96
1277724,170,K05M010,2005,G96
1277725,170,K05M010,2005,G96
1277729,170,K05M010,2005,G96
1277730,170,K05M010,2005,G96
1277731,170,K05M010,2005,G96
1277732,170,K05M010,2005,G96
1277737,170,K05M010,2005,G96
1277738,170,K05M010,2005,G96
1277789,170,,2005,703
1277790,170,,2005,703
1277791,170,,2005,703
1277792,170,,2005,703
1277801,170,,2005,G96
1277803,170,,2005,G96
1277804,170,,2005,G96
1277812,170,,2005,G96
1277813,170,,2005,G96
1277814,170,,2005,G96
1277815,170,,2005,G96
1277816,170,,2006,703
1277817,170,,2006,703
1277818,170,,2006,703
1277819,170,,2006,703
1277832,170,,2006,703
1277833,170,,2006,703
1277834,170,,2006,703
1277835,170,,2006,703
1277842,170,,2007,G96
1277843,170,,2007,G96
1277844,170,,2007,G96
1277845,170,,2007,G96
1277849,170,,2008,G96
1277850,170,,2008,G96
1277851,170,,2008,G96
1277852,170,,2008,G96
1279069,171,K05R030,2005,703
1279070,171,K05R030,2005,703
1279071,171,K05R030,2005,703
1279072,171,K05R030,2005,703
1279073,171,K05R030,2005,703
1279074,171,K05R030,2005,703
1279075,171,K05R030,2005,703
1279076,171,K05R030,2005,703
1279095,171,,2005,703
1279096,171,,2005,703
1279097,171,,2005,703
1279098,171,,2005,703
1279843,172,,2005,G96
1279844,172,,2005,G96
1279845,172,,2005,G96
1279846,172,,2005,G96
1279859,172,,2005,G96
1279860,172,,2005,G96
1279861,172,,2005,G96
1279862,172,,2005,G96
1279881,172,,2007,703
1279882,172,,2007,703
1279883,172,,2007,703
1279884,172,,2007,703
1279895,172,,2008,G96
1279896,172,,2008,G96
1279897,172,,2008,G96
1279898,172,,2008,G96
1279906,172,,2008,703
1279907,172,,2008,703
1279908,172,,2008,703
1279909,172,,2008,703
1279939,172,,2008,703
1279940,172,,2008,703
1279941,172,,2008,703
1279942,172,,2008,703
1279952,172,,2008,703
1279953,172,,2008,703
1279954,172,,2008,703
1279955,172,,2008,703
1279964,172,,2008,G96
1279965,172,,2008,G96
1279966,172,,2008,G96
1279967,172,,2008,G96
1279975,172,,2008,703
1279976,172,,2008,703
1279977,172,,2008,703
1279978,172,,2008,703
1279979,172,,2008,703
1279980,172,,2008,703
1279981,172,,2008,703
1279982,172,,2008,703
1279989,172,,2008,703
1279990,172,,2008,703
1279991,172,,2008,703
1279992,172,,2008,703
1279993,172,,2008,703
1279994,172,,2008,703
1279995,172,,2008,703
1279996,172,,2008,703
1280005,172,,2008,703
1280006,172,,2008,703
1280007,172,,2008,703
1280008,172,,2008,703
1280009,172,,2008,703
1280010,172,,2008,703
1280011,172,,2008,703
1280012,172,,2008,703
1280034,172,,2008,703
1280035,172,,2008,703
1280036,172,,2008,703
1280037,172,,2008,703
1280078,172,,2010,703
1280079,172,,2010,703
1280080,172,,2010,703
1280081,172,,2010,703
1280101,172,,2012,G96
1280102,172,,2012,G96
1280103,172,,2012,G96
1280104,172,,2012,G96
1280545,173,K05T010,2005,G96
1280547,173,K05T010,2005,G96
1280569,173,,2005,703
1280570,173,,2005,703
1280571,173,,2005,703
1280572,173,,2005,703
1280582,173,,2005,703
1280583,173,,2005,703
1280584,173,,2005,703
1280585,173,,2005,703
1280598,173,,2005,703
1280599,173,,2005,703
1280600,173,,2005,703
1280601,173,,2005,703
1280644,173,,2006,703
1280645,173,,2006,703
1280646,173,,2006,703
1280662,173,,2006,G96
1280663,173,,2006,G96
1280664,173,,2006,G96
1280674,173,,2006,G96
1280675,173,,2006,G96
