,number,provisional_desig,year,obs
377039,,K11C020,2011,G96
377040,,K11C020,2011,G96
377041,,K11C020,2011,G96
377042,,K11C020,2011,G96
377043,,K11C020,2011,G96
377044,,K11C020,2011,G96
377045,,K11C020,2011,G96
377046,,K11C020,2011,G96
377054,,K11C020,2011,G96
377055,,K11C020,2011,G96
377056,,K11C020,2011,G96
377057,,K11C020,2011,G96
377134,,K11C020,2011,G96
377135,,K11C020,2011,G96
377136,,K11C020,2011,G96
377137,,K11C020,2011,G96
377142,,K11C020,2011,G96
377143,,K11C020,2011,G96
377144,,K11C020,2011,G96
377145,,K11C020,2011,G96
377166,,K11C020,2012,703
377167,,K11C020,2012,703
377168,,K11C020,2012,703
377169,,K11C020,2012,703
377170,,K11C020,2012,G96
377171,,K11C020,2012,G96
377172,,K11C020,2012,G96
377180,,K11C020,2012,703
377181,,K11C020,2012,G96
377182,,K11C020,2012,G96
377183,,K11C020,2012,703
377184,,K11C020,2012,G96
377185,,K11C020,2012,G96
377186,,K11C020,2012,703
377187,,K11C020,2012,703
377200,,K11C020,2012,G96
377201,,K11C020,2012,G96
377202,,K11C020,2012,G96
377203,,K11C020,2012,G96
377221,,K11C030,2011,G96
377222,,K11C030,2011,G96
377223,,K11C030,2011,G96
377224,,K11C030,2011,G96
377225,,K11C030,2011,G96
377226,,K11C030,2011,G96
377227,,K11C030,2011,G96
377228,,K11C030,2011,G96
377232,,K11C030,2011,G96
377233,,K11C030,2011,G96
377234,,K11C030,2011,G96
377235,,K11C030,2011,G96
379550,,K11F010,2012,703
379551,,K11F010,2012,703
379552,,K11F010,2012,703
379553,,K11F010,2012,703
380179,,K11F010,2012,703
380180,,K11F010,2012,703
380181,,K11F010,2012,703
380182,,K11F010,2012,703
381976,,K11FE3R,2011,G96
381977,,K11FE3R,2011,G96
381978,,K11FE3R,2011,G96
381993,,K11FE3R,2011,G96
381994,,K11FE3R,2011,G96
381995,,K11FE3R,2011,G96
381996,,K11FE3R,2011,G96
382001,,K11FE3R,2011,703
382002,,K11FE3R,2011,703
382003,,K11FE3R,2011,703
382004,,K11FE3R,2011,703
382005,,K11FE3R,2011,G96
382006,,K11FE3R,2011,G96
382007,,K11FE3R,2011,G96
382008,,K11FE3R,2011,G96
382174,,K11G010,2011,703
382176,,K11G010,2011,703
382177,,K11G010,2011,703
382179,,K11G010,2011,703
382252,,K11G010,2011,703
382253,,K11G010,2011,703
382254,,K11G010,2011,703
382255,,K11G010,2011,703
382368,,K11G010,2012,703
382370,,K11G010,2012,703
382371,,K11G010,2012,703
382372,,K11G010,2012,703
382550,,K11H010,2011,703
382551,,K11H010,2011,703
382552,,K11H010,2011,703
382553,,K11H010,2011,703
382557,,K11H010,2011,G96
382558,,K11H010,2011,G96
382559,,K11H010,2011,G96
382560,,K11H010,2011,G96
382561,,K11H010,2011,G96
382562,,K11H010,2011,G96
382597,,K11J020,2011,703
382598,,K11J020,2011,703
382599,,K11J020,2011,703
382600,,K11J020,2011,703
382601,,K11J020,2011,703
382602,,K11J020,2011,703
382603,,K11J020,2011,703
382704,,K11J020,2012,703
382706,,K11J020,2012,703
382707,,K11J020,2012,703
382709,,K11J020,2012,703
382815,,K11J020,2012,G96
382816,,K11J020,2012,G96
382817,,K11J020,2012,G96
382818,,K11J020,2012,G96
382883,,K11J020,2012,703
382885,,K11J020,2012,703
382887,,K11J020,2012,703
382889,,K11J020,2012,703
383014,,K11J020,2012,G96
383015,,K11J020,2012,G96
383016,,K11J020,2012,G96
383017,,K11J020,2012,G96
389555,,K11J15B,2010,G96
389556,,K11J15B,2010,G96
389557,,K11J15B,2010,G96
389558,,K11J15B,2010,G96
389569,,K11J15B,2011,G96
389570,,K11J15B,2011,G96
389571,,K11J15B,2011,G96
389572,,K11J15B,2011,G96
389573,,K11J15B,2011,G96
389574,,K11J15B,2011,G96
389575,,K11J15B,2011,G96
389576,,K11J15B,2011,G96
389585,,K11J15B,2011,G96
389586,,K11J15B,2011,G96
389587,,K11J15B,2011,G96
389588,,K11J15B,2011,G96
389641,,K11J15B,2011,703
389642,,K11J15B,2011,703
389643,,K11J15B,2011,703
389644,,K11J15B,2011,703
389690,,K11K010,2011,703
389691,,K11K010,2011,703
389692,,K11K010,2011,703
389693,,K11K010,2011,703
389743,,K11K010,2011,G96
389744,,K11K010,2011,G96
389745,,K11K010,2011,G96
389758,,K11K010,2011,G96
389759,,K11K010,2011,G96
389760,,K11K010,2011,G96
389763,,K11K010,2011,G96
389797,,K11K36P,2011,G96
389798,,K11K36P,2011,G96
389799,,K11K36P,2011,G96
389800,,K11K36P,2011,G96
389839,,K11K36P,2011,G96
389840,,K11K36P,2011,G96
389841,,K11K36P,2011,G96
389842,,K11K36P,2011,G96
389873,,K11K36P,2012,G96
389874,,K11K36P,2012,G96
389875,,K11K36P,2012,G96
389876,,K11K36P,2012,G96
389889,,K11K36P,2012,G96
389890,,K11K36P,2012,G96
389891,,K11K36P,2012,G96
389892,,K11K36P,2012,G96
394537,,K11L030,2011,703
394538,,K11L030,2011,703
394539,,K11L030,2011,703
394646,,K11L040,2011,G96
394647,,K11L040,2011,G96
394648,,K11L040,2011,G96
394649,,K11L040,2011,G96
394664,,K11L040,2011,G96
394665,,K11L040,2011,G96
394666,,K11L040,2011,G96
394667,,K11L040,2011,G96
394683,,K11L040,2011,G96
394684,,K11L040,2011,G96
394685,,K11L040,2011,G96
394686,,K11L040,2011,G96
395534,,K11L040,2012,703
395535,,K11L040,2012,703
395536,,K11L040,2012,703
395537,,K11L040,2012,703
400148,,K11L060,2011,G96
400149,,K11L060,2011,G96
400150,,K11L060,2011,G96
400151,,K11L060,2011,G96
400152,,K11L060,2011,G96
400153,,K11L060,2011,G96
400154,,K11L060,2011,G96
400155,,K11L060,2011,G96
400156,,K11L060,2011,G96
400157,,K11L060,2011,G96
400158,,K11L060,2011,G96
400159,,K11L060,2011,G96
400160,,K11L060,2011,G96
400161,,K11L060,2011,G96
400162,,K11L060,2011,G96
400163,,K11L060,2011,G96
400164,,K11L060,2011,G96
400171,,K11L060,2011,G96
400172,,K11L060,2011,G96
400175,,K11L060,2011,G96
400178,,K11L060,2011,G96
400184,,K11L060,2011,G96
400185,,K11L060,2011,G96
400186,,K11L060,2011,G96
400197,,K11L060,2012,G96
400198,,K11L060,2012,G96
400199,,K11L060,2012,G96
400200,,K11L060,2012,G96
400562,,K11N010,2012,G96
400563,,K11N010,2012,G96
400564,,K11N010,2012,G96
400565,,K11N010,2012,G96
401271,,K11P010,2011,703
401272,,K11P010,2011,703
401273,,K11P010,2011,703
401274,,K11P010,2011,703
401721,,K11R010,2010,703
401722,,K11R010,2010,703
401723,,K11R010,2010,703
401724,,K11R010,2010,703
401728,,K11R010,2010,703
401729,,K11R010,2010,703
401730,,K11R010,2010,703
401731,,K11R010,2010,703
401732,,K11R010,2010,703
401733,,K11R010,2010,703
401734,,K11R010,2010,703
401735,,K11R010,2010,703
402006,,K11R010,2011,703
402007,,K11R010,2011,703
402008,,K11R010,2011,703
402010,,K11R010,2011,703
403238,,K11S010,2011,G96
403239,,K11S010,2011,G96
403240,,K11S010,2011,G96
403241,,K11S010,2011,G96
403242,,K11S010,2011,G96
403243,,K11S010,2011,G96
403244,,K11S010,2011,G96
403251,,K11S010,2011,G96
403252,,K11S010,2011,G96
403253,,K11S010,2011,G96
403254,,K11S010,2011,G96
403268,,K11S010,2011,G96
403269,,K11S010,2011,G96
403270,,K11S010,2011,G96
403271,,K11S010,2011,G96
403272,,K11S010,2011,G96
403273,,K11S010,2011,G96
403274,,K11S010,2011,G96
403275,,K11S010,2011,G96
403287,,K11S010,2012,G96
403288,,K11S010,2012,G96
403289,,K11S010,2012,G96
403290,,K11S010,2012,G96
403291,,K11S010,2012,G96
403292,,K11S010,2012,G96
403293,,K11S010,2012,G96
403294,,K11S010,2012,G96
403295,,K11S010,2012,G96
403296,,K11S010,2012,G96
403297,,K11S010,2012,G96
403298,,K11S010,2012,G96
403380,,K11S020,2011,703
403381,,K11S020,2011,703
403382,,K11S020,2011,703
403383,,K11S020,2011,703
403443,,K11S020,2011,G96
403444,,K11S020,2011,G96
403445,,K11S020,2011,G96
403446,,K11S020,2011,G96
403787,,K11U030,2011,G96
403788,,K11U030,2011,G96
403789,,K11U030,2011,G96
403796,,K11U030,2011,G96
403797,,K11U030,2011,G96
403798,,K11U030,2011,G96
403799,,K11U030,2011,G96
403844,,K11UD4A,2011,703
403845,,K11UD4A,2011,703
403859,,K11UD4A,2011,703
403860,,K11UD4A,2011,703
403861,,K11UD4A,2011,703
403862,,K11UD4A,2011,703
403875,,K11UD4A,2011,G96
403876,,K11UD4A,2011,G96
403877,,K11UD4A,2011,G96
403925,,K11UD4A,2012,G96
403926,,K11UD4A,2012,G96
403927,,K11UD4A,2012,G96
406234,,K11V010,2011,G96
406235,,K11V010,2011,G96
406236,,K11V010,2011,G96
406237,,K11V010,2011,G96
406238,,K11V010,2011,G96
406239,,K11V010,2011,G96
406240,,K11V010,2011,G96
406241,,K11V010,2011,G96
406242,,K11V010,2011,G96
406243,,K11V010,2011,G96
406244,,K11V010,2011,G96
406245,,K11V010,2011,G96
406369,,K11W010,2011,G96
406370,,K11W010,2011,G96
406371,,K11W010,2011,G96
406372,,K11W010,2011,G96
406426,,K11W010,2012,G96
406427,,K11W010,2012,G96
406428,,K11W010,2012,G96
406567,,K11Y020,2011,G96
406568,,K11Y020,2011,G96
406569,,K11Y020,2011,G96
406570,,K11Y020,2011,G96
406571,,K11Y020,2011,G96
406572,,K11Y020,2011,G96
406573,,K11Y020,2011,G96
406574,,K11Y020,2011,G96
406575,,K11Y020,2011,G96
406576,,K11Y020,2011,G96
406577,,K11Y020,2011,G96
406578,,K11Y020,2011,G96
406579,,K11Y020,2011,G96
406580,,K11Y020,2011,G96
406582,,K11Y020,2011,G96
406584,,K11Y020,2011,G96
406597,,K11Y020,2011,G96
406598,,K11Y020,2011,G96
406599,,K11Y020,2011,G96
406600,,K11Y020,2011,G96
406614,,K11Y020,2011,G96
406617,,K11Y020,2011,G96
406618,,K11Y020,2011,G96
406619,,K11Y020,2011,G96
406632,,K11Y020,2012,G96
406633,,K11Y020,2012,G96
406634,,K11Y020,2012,G96
406635,,K11Y020,2012,G96
406647,,K11Y020,2012,G96
406648,,K11Y020,2012,G96
406649,,K11Y020,2012,G96
406650,,K11Y020,2012,G96
406653,,K11Y030,2011,G96
406654,,K11Y030,2011,G96
406655,,K11Y030,2011,G96
406656,,K11Y030,2011,G96
406657,,K11Y030,2011,G96
406658,,K11Y030,2011,G96
406659,,K11Y030,2011,G96
406668,,K11Y030,2011,G96
406669,,K11Y030,2011,G96
406670,,K11Y030,2011,G96
406671,,K11Y030,2011,G96
406697,,K11Y030,2012,G96
406698,,K11Y030,2012,G96
406699,,K11Y030,2012,G96
406700,,K11Y030,2012,G96
406787,,K12A010,2012,703
406788,,K12A010,2012,703
406789,,K12A010,2012,703
406790,,K12A010,2012,703
406872,,K12A010,2012,703
406873,,K12A010,2012,703
406874,,K12A010,2012,703
406875,,K12A010,2012,703
406893,,K12A010,2012,703
406894,,K12A010,2012,703
406895,,K12A010,2012,703
406896,,K12A010,2012,703
407038,,K12A020,2011,G96
407039,,K12A020,2011,G96
407040,,K12A020,2011,G96
407455,,K12A020,2012,703
407456,,K12A020,2012,703
407457,,K12A020,2012,703
407458,,K12A020,2012,703
407762,,K12A020,2012,703
407763,,K12A020,2012,703
407764,,K12A020,2012,703
407765,,K12A020,2012,703
409996,,K12B010,2012,703
409997,,K12B010,2012,703
409998,,K12B010,2012,703
409999,,K12B010,2012,703
410149,,K12B010,2012,703
410150,,K12B010,2012,703
410151,,K12B010,2012,703
410152,,K12B010,2012,703
410157,,K12B010,2012,703
410158,,K12B010,2012,703
410159,,K12B010,2012,703
410160,,K12B010,2012,703
410161,,K12B010,2012,703
410162,,K12B010,2012,703
410163,,K12B010,2012,703
410164,,K12B010,2012,703
411398,,K12B98J,2012,G96
411399,,K12B98J,2012,G96
411400,,K12B98J,2012,G96
411401,,K12B98J,2012,G96
411405,,K12B98J,2012,703
411406,,K12B98J,2012,703
411407,,K12B98J,2012,703
411408,,K12B98J,2012,703
411409,,K12B98J,2012,G96
411410,,K12B98J,2012,G96
411411,,K12B98J,2012,G96
411412,,K12B98J,2012,G96
411413,,K12B98J,2012,G96
411414,,K12B98J,2012,G96
411415,,K12B98J,2012,G96
411416,,K12B98J,2012,G96
411417,,K12B98J,2012,G96
411418,,K12B98J,2012,G96
411419,,K12B98J,2012,G96
411420,,K12B98J,2012,G96
411491,,K12B98J,2012,G96
411492,,K12B98J,2012,G96
411493,,K12B98J,2012,G96
411509,,K12B98J,2012,703
411510,,K12B98J,2012,703
411511,,K12B98J,2012,703
411512,,K12B98J,2012,703
411513,,K12B98J,2012,703
411521,,K12B98J,2012,G96
411522,,K12B98J,2012,G96
411523,,K12B98J,2012,G96
411524,,K12B98J,2012,G96
411530,,K12B98J,2012,G96
411531,,K12B98J,2012,G96
411532,,K12B98J,2012,G96
411533,,K12B98J,2012,G96
411950,,K12C020,2012,703
411951,,K12C020,2012,703
411962,,K12C020,2012,703
411963,,K12C020,2012,703
411964,,K12C020,2012,703
411965,,K12C020,2012,703
412031,,K12C030,2012,G96
412032,,K12C030,2012,G96
412033,,K12C030,2012,G96
412034,,K12C030,2012,G96
412056,,K12C17H,2012,703
412057,,K12C17H,2012,703
412058,,K12C17H,2012,703
412059,,K12C17H,2012,703
412205,,K12C17H,2012,703
412206,,K12C17H,2012,703
412207,,K12C17H,2012,703
412208,,K12C17H,2012,703
412251,,K12C17H,2012,703
412252,,K12C17H,2012,703
412253,,K12C17H,2012,703
412254,,K12C17H,2012,703
412392,,K12C17H,2012,703
412393,,K12C17H,2012,703
412397,,K12C17H,2012,703
412401,,K12C17H,2012,703
412453,,K12C17H,2012,703
412454,,K12C17H,2012,703
412455,,K12C17H,2012,703
412613,,K12C17H,2012,703
412614,,K12C17H,2012,703
412615,,K12C17H,2012,703
412616,,K12C17H,2012,703
412665,,K12C17H,2012,703
412666,,K12C17H,2012,703
412667,,K12C17H,2012,703
412668,,K12C17H,2012,703
412717,,K12E010,2012,G96
412718,,K12E010,2012,G96
412719,,K12E010,2012,G96
412720,,K12E010,2012,G96
412721,,K12E010,2012,G96
412722,,K12E010,2012,G96
412723,,K12E010,2012,G96
412724,,K12E010,2012,G96
412732,,K12E010,2012,G96
412733,,K12E010,2012,G96
412734,,K12E010,2012,G96
412735,,K12E010,2012,G96
412748,,K12E010,2012,G96
412749,,K12E010,2012,G96
412750,,K12E010,2012,G96
412766,,K12E010,2012,703
412767,,K12E010,2012,703
412768,,K12E010,2012,703
412769,,K12E010,2012,703
412790,,K12E010,2012,703
412791,,K12E010,2012,703
412792,,K12E010,2012,703
412793,,K12E010,2012,703
412796,,K12E010,2012,G96
412797,,K12E010,2012,G96
412798,,K12E010,2012,G96
412799,,K12E010,2012,G96
412959,,K12E030,2012,703
412960,,K12E030,2012,703
412961,,K12E030,2012,703
412962,,K12E030,2012,703
412963,,K12E030,2012,703
412964,,K12E030,2012,703
412965,,K12E030,2012,703
412966,,K12E030,2012,703
412976,,K12F010,2012,703
412977,,K12F010,2012,703
412978,,K12F010,2012,703
412979,,K12F010,2012,703
412980,,K12F010,2012,703
412981,,K12F010,2012,703
412982,,K12F010,2012,703
412983,,K12F010,2012,703
413009,,K12F010,2012,G96
413010,,K12F010,2012,G96
413011,,K12F010,2012,G96
413012,,K12F010,2012,G96
413030,,K12F010,2012,703
413031,,K12F010,2012,703
413032,,K12F010,2012,703
413033,,K12F010,2012,703
413077,,K12F020,2012,703
413078,,K12F020,2012,703
413079,,K12F020,2012,703
413080,,K12F020,2012,703
413086,,K12F020,2012,703
413087,,K12F020,2012,703
413088,,K12F020,2012,703
413089,,K12F020,2012,703
413164,,K12F030,2012,G96
413165,,K12F030,2012,G96
413166,,K12F030,2012,G96
413167,,K12F030,2012,G96
413186,,K12F030,2012,G96
413187,,K12F030,2012,G96
413188,,K12F030,2012,G96
413189,,K12F030,2012,G96
414961,,K12F060,2012,G96
414962,,K12F060,2012,G96
414963,,K12F060,2012,G96
414964,,K12F060,2012,G96
418257,,K12J010,2012,703
418258,,K12J010,2012,703
418259,,K12J010,2012,703
418260,,K12J010,2012,703
418261,,K12J010,2012,703
418262,,K12J010,2012,703
418263,,K12J010,2012,703
418264,,K12J010,2012,703
418265,,K12J010,2012,703
418266,,K12J010,2012,703
418267,,K12J010,2012,703
418268,,K12J010,2012,703
418269,,K12J010,2012,703
418270,,K12J010,2012,703
418271,,K12J010,2012,703
418272,,K12J010,2012,703
418273,,K12J010,2012,703
418274,,K12J010,2012,703
418275,,K12J010,2012,703
418334,,K12J010,2012,G96
418335,,K12J010,2012,G96
418336,,K12J010,2012,G96
418337,,K12J010,2012,G96
418347,,K12J010,2012,703
418348,,K12J010,2012,703
418349,,K12J010,2012,703
418350,,K12J010,2012,703
418564,,K12J010,2012,703
418565,,K12J010,2012,703
418566,,K12J010,2012,703
418567,,K12J010,2012,703
420090,,K12J010,2012,G96
420091,,K12J010,2012,G96
420095,,K12J010,2012,G96
420099,,K12J010,2012,G96
420277,,K12J010,2012,703
420278,,K12J010,2012,703
420279,,K12J010,2012,703
420280,,K12J010,2012,703
420281,,K12J010,2012,703
420511,,K12J010,2012,703
420512,,K12J010,2012,703
420513,,K12J010,2012,703
420514,,K12J010,2012,703
420609,,K12J010,2012,703
420610,,K12J010,2012,703
420611,,K12J010,2012,703
420612,,K12J010,2012,703
421541,,K12J010,2012,G96
421544,,K12J010,2012,G96
421551,,K12J010,2012,G96
421552,,K12J010,2012,G96
422689,,K12K010,2012,G96
422690,,K12K010,2012,G96
430554,,K12K030,2012,G96
430555,,K12K030,2012,G96
430556,,K12K030,2012,G96
430557,,K12K030,2012,G96
430558,,K12K030,2012,G96
430559,,K12K030,2012,G96
430560,,K12K030,2012,G96
430561,,K12K030,2012,G96
430626,,K12K030,2012,G96
430627,,K12K030,2012,G96
430628,,K12K030,2012,G96
430650,,K12K030,2012,G96
430651,,K12K030,2012,G96
430652,,K12K030,2012,G96
430653,,K12K030,2012,G96
430657,,K12K030,2012,703
430658,,K12K030,2012,703
430659,,K12K030,2012,703
430660,,K12K030,2012,703
432689,,K12K050,2012,703
432690,,K12K050,2012,703
432691,,K12K050,2012,703
436195,,K12K080,2012,G96
436196,,K12K080,2012,G96
436197,,K12K080,2012,G96
436201,,K12K080,2012,G96
436202,,K12K080,2012,G96
436203,,K12K080,2012,G96
436204,,K12K080,2012,G96
436208,,K12K080,2012,G96
436209,,K12K080,2012,G96
436210,,K12K080,2012,G96
436214,,K12K080,2012,G96
436215,,K12K080,2012,G96
436220,,K12K080,2012,G96
436222,,K12K080,2012,G96
436224,,K12K080,2012,G96
436225,,K12K080,2012,G96
441082,,K12L030,2012,703
441083,,K12L030,2012,703
441084,,K12L030,2012,703
441085,,K12L030,2012,703
441092,,K12L26P,2012,G96
441093,,K12L26P,2012,G96
441094,,K12L26P,2012,G96
441095,,K12L26P,2012,G96
443950,,K12N00J,2012,703
443951,,K12N00J,2012,703
443952,,K12N00J,2012,703
443953,,K12N00J,2012,703
444237,,K12O010,2012,703
444238,,K12O010,2012,703
444239,,K12O010,2012,703
444240,,K12O010,2012,703
444241,,K12O010,2012,G96
444242,,K12O010,2012,G96
444243,,K12O010,2012,G96
444244,,K12O010,2012,G96
444248,,K12O020,2012,G96
444249,,K12O020,2012,G96
444250,,K12O020,2012,G96
444251,,K12O020,2012,G96
444331,,K12Q010,2011,G96
444332,,K12Q010,2011,G96
444333,,K12Q010,2011,G96
444334,,K12Q010,2011,G96
444335,,K12Q010,2012,G96
444336,,K12Q010,2012,G96
444337,,K12Q010,2012,G96
444338,,K12Q010,2012,G96
444339,,K12Q010,2012,G96
444340,,K12Q010,2012,G96
444341,,K12Q010,2012,G96
444342,,K12Q010,2012,G96
444350,,K12Q010,2012,G96
444351,,K12Q010,2012,G96
444352,,K12Q010,2012,G96
444353,,K12Q010,2012,G96
444354,,K12Q010,2012,G96
444355,,K12Q010,2012,G96
444356,,K12Q010,2012,G96
444357,,K12Q010,2012,G96
444485,,K12Q010,2012,G96
444486,,K12Q010,2012,G96
444487,,K12Q010,2012,G96
444488,,K12Q010,2012,G96
444558,,K12S010,2011,G96
444559,,K12S010,2011,G96
444560,,K12S010,2011,G96
445394,,K12S010,2012,703
445395,,K12S010,2012,703
445396,,K12S010,2012,703
445397,,K12S010,2012,703
445626,,K12S010,2012,703
445627,,K12S010,2012,703
445628,,K12S010,2012,703
445629,,K12S010,2012,703
453094,,K12T050,2012,G96
453095,,K12T050,2012,G96
453096,,K12T050,2012,G96
453097,,K12T050,2012,G96
453208,,K12T050,2012,703
453209,,K12T050,2012,703
453210,,K12T050,2012,703
453212,,K12T050,2012,G96
453213,,K12T050,2012,G96
453215,,K12T050,2012,G96
453216,,K12T050,2012,703
453217,,K12T050,2012,G96
453219,,K12T050,2012,703
453221,,K12T050,2012,703
453223,,K12T050,2012,703
453225,,K12T050,2012,703
453226,,K12T050,2012,703
453227,,K12T050,2012,703
453228,,K12T050,2012,703
453266,,K12T050,2012,703
453267,,K12T050,2012,703
453268,,K12T050,2012,703
453399,,K12T050,2012,703
453400,,K12T050,2012,703
453401,,K12T050,2012,703
453771,,K12T060,2012,703
453772,,K12T060,2012,703
453773,,K12T060,2012,703
453774,,K12T060,2012,703
453775,,K12T060,2012,703
453776,,K12T060,2012,703
453777,,K12T060,2012,703
453778,,K12T060,2012,703
453781,,K12T060,2012,G96
453782,,K12T060,2012,G96
453783,,K12T060,2012,G96
453885,,K12T060,2012,703
453886,,K12T060,2012,703
453887,,K12T060,2012,703
453900,,K12T060,2012,703
453901,,K12T060,2012,703
453902,,K12T060,2012,703
453903,,K12T060,2012,703
453914,,K12U010,2012,G96
453915,,K12U010,2012,G96
453916,,K12U010,2012,G96
453917,,K12U010,2012,G96
453936,,K12U010,2012,G96
453937,,K12U010,2012,G96
453938,,K12U010,2012,G96
453939,,K12U010,2012,G96
453940,,K12U010,2012,G96
453941,,K12U010,2012,G96
453942,,K12U010,2012,G96
453943,,K12U010,2012,G96
454086,,K12U020,2012,G96
454087,,K12U020,2012,G96
454088,,K12U020,2012,G96
454089,,K12U020,2012,G96
454511,,K12U27S,2012,703
454512,,K12U27S,2012,703
454513,,K12U27S,2012,703
454514,,K12U27S,2012,703
454804,,K12V010,2012,703
454805,,K12V010,2012,703
454806,,K12V010,2012,703
454807,,K12V010,2012,703
458537,,K12X020,2012,G96
458538,,K12X020,2012,G96
458539,,K12X020,2012,G96
458540,,K12X020,2012,G96
459019,,K13A010,2012,703
459020,,K13A010,2012,703
459021,,K13A010,2012,703
459022,,K13A010,2012,703
463333,,K13E020,2012,G96
463334,,K13E020,2012,G96
463335,,K13E020,2012,G96
463336,,K13E020,2012,G96
488300,,K13V020,2012,G96
488301,,K13V020,2012,G96
488302,,K13V020,2012,G96
488303,,K13V020,2012,G96
873164,2.0,,2005,G96
873165,2.0,,2005,G96
873166,2.0,,2005,G96
873167,2.0,,2005,G96
873181,2.0,,2006,703
873182,2.0,,2006,703
873183,2.0,,2006,703
873184,2.0,,2006,703
873197,2.0,,2006,703
873198,2.0,,2006,703
873199,2.0,,2006,703
873200,2.0,,2006,703
873201,2.0,,2006,703
873202,2.0,,2006,703
873203,2.0,,2006,703
873204,2.0,,2006,703
873221,2.0,,2006,703
873222,2.0,,2006,703
873223,2.0,,2006,703
873224,2.0,,2006,703
873225,2.0,,2006,703
873226,2.0,,2006,703
873227,2.0,,2006,703
873228,2.0,,2006,703
873229,2.0,,2006,703
873230,2.0,,2006,703
873231,2.0,,2006,703
873243,2.0,,2006,703
873245,2.0,,2006,703
873246,2.0,,2006,703
873247,2.0,,2006,703
873278,2.0,,2006,703
873279,2.0,,2006,703
873280,2.0,,2006,703
873281,2.0,,2006,703
873282,2.0,,2006,703
873283,2.0,,2006,703
873284,2.0,,2006,703
873285,2.0,,2006,703
873289,2.0,,2006,G96
873290,2.0,,2006,G96
873291,2.0,,2006,G96
873292,2.0,,2006,G96
873301,2.0,,2006,703
873302,2.0,,2006,703
873303,2.0,,2006,703
873304,2.0,,2006,703
873435,2.0,,2008,G96
873436,2.0,,2008,G96
873437,2.0,,2008,G96
873438,2.0,,2008,G96
873439,2.0,,2008,G96
873440,2.0,,2008,G96
873441,2.0,,2008,G96
873452,2.0,,2009,G96
873453,2.0,,2009,G96
873454,2.0,,2009,G96
873455,2.0,,2009,G96
873456,2.0,,2009,G96
873457,2.0,,2009,G96
873458,2.0,,2009,G96
873459,2.0,,2009,G96
873547,2.0,,2011,G96
873548,2.0,,2011,G96
873549,2.0,,2011,G96
873550,2.0,,2011,G96
873622,2.0,,2012,G96
873623,2.0,,2012,G96
873624,2.0,,2012,G96
873625,2.0,,2012,G96
873635,2.0,,2012,G96
873636,2.0,,2012,G96
873637,2.0,,2012,G96
873638,2.0,,2012,G96
878364,4.0,,2006,703
878365,4.0,,2006,703
878366,4.0,,2006,703
878367,4.0,,2006,703
879338,4.0,,2006,703
879339,4.0,,2006,703
879341,4.0,,2006,703
879342,4.0,,2006,703
879443,4.0,,2006,703
879444,4.0,,2006,703
879445,4.0,,2006,703
879446,4.0,,2006,703
879684,4.0,,2006,703
879685,4.0,,2006,703
879686,4.0,,2006,703
879687,4.0,,2006,703
880129,4.0,,2007,703
880130,4.0,,2007,703
880131,4.0,,2007,703
880132,4.0,,2007,703
880428,4.0,,2007,703
880429,4.0,,2007,703
880430,4.0,,2007,703
880431,4.0,,2007,703
880557,4.0,,2007,703
880558,4.0,,2007,703
880559,4.0,,2007,703
880560,4.0,,2007,703
880717,4.0,,2007,703
880718,4.0,,2007,703
880719,4.0,,2007,703
880855,4.0,,2007,G96
880856,4.0,,2007,G96
880857,4.0,,2007,G96
880858,4.0,,2007,G96
880859,4.0,,2007,703
880860,4.0,,2007,703
880861,4.0,,2007,703
880862,4.0,,2007,703
880865,4.0,,2008,G96
880866,4.0,,2008,G96
880867,4.0,,2008,G96
880868,4.0,,2008,G96
880879,4.0,,2008,G96
880880,4.0,,2008,G96
880881,4.0,,2008,G96
880882,4.0,,2008,G96
887244,6.0,,2009,703
887245,6.0,,2009,703
887246,6.0,,2009,703
888753,7.0,,2008,703
888754,7.0,,2008,703
888755,7.0,,2008,703
888756,7.0,,2008,703
888761,7.0,,2008,703
888762,7.0,,2008,703
888763,7.0,,2008,703
888764,7.0,,2008,703
888800,7.0,,2008,703
888801,7.0,,2008,703
888802,7.0,,2008,703
888803,7.0,,2008,703
888814,7.0,,2008,703
888815,7.0,,2008,703
888816,7.0,,2008,703
888817,7.0,,2008,703
888818,7.0,,2008,703
888819,7.0,,2008,703
888820,7.0,,2008,703
888821,7.0,,2008,703
888853,7.0,,2008,703
888854,7.0,,2008,703
888855,7.0,,2008,703
888856,7.0,,2008,703
888937,7.0,,2008,703
888938,7.0,,2008,703
888939,7.0,,2008,703
888953,7.0,,2008,703
888954,7.0,,2008,703
888955,7.0,,2008,703
888956,7.0,,2008,703
888957,7.0,,2008,703
888958,7.0,,2008,703
888959,7.0,,2008,703
888960,7.0,,2008,703
893181,9.0,,2005,703
893182,9.0,,2005,703
893183,9.0,,2005,703
893184,9.0,,2005,703
893213,9.0,,2005,703
893214,9.0,,2005,703
893215,9.0,,2005,703
893216,9.0,,2005,703
894248,9.0,,2005,703
894249,9.0,,2005,703
894250,9.0,,2005,703
894251,9.0,,2005,703
897414,9.0,,2006,703
897415,9.0,,2006,703
897416,9.0,,2006,703
897421,9.0,,2006,703
897422,9.0,,2006,703
897423,9.0,,2006,703
897424,9.0,,2006,703
897463,9.0,,2010,703
897464,9.0,,2010,703
897465,9.0,,2010,703
